Solver: CVode 
State variables: bui.terUniHea.fan.filter.x[1], bui.terUniCoo.fan.filter.x[1], bui.terUniHea.fan.vol.dynBal.U, bui.terUniHea.fan.vol.dynBal.mXi[1], bui.terUniHea.fan.filter.x[2], bui.terUniHea.con.I.y, bui.terUniHea.TLoaODE.TAir, bui.disFloHea.heaCoo.vol.dynBal.U, bui.disFloCoo.heaCoo.vol.dynBal.U, bui.terUniCoo.con.I.y, bui.terUniCoo.fan.vol.dynBal.U, bui.terUniCoo.fan.vol.dynBal.mXi[1], bui.terUniCoo.fan.filter.x[2], bui.terUniCoo.TLoaODE.TAir, pumBui.vol.dynBal.U, 
Initial values: t = 0.00000000000000E+00 
Initial values: y = 1.08712505217962E-01 -0.00000000000000E+00 -3.91365550000000E+05 1.00000000000000E-01 0.00000000000000E+00 0.00000000000000E+00 2.93150000000000E+02 8.04912000000000E+07 7.05408000000000E+07 0.00000000000000E+00 -1.56546220000000E+06 4.00000000000000E-01 0.00000000000000E+00 2.93150000000000E+02 5.87840000000000E+05

Time (simulated) | Time (real) | Order | Error (Weighted)
1.57682201697536E-06 | -1.00000000000000E+00 | 1 | 3.16275650668360E-09 0.00000000000000E+00 -1.52568254056254E-18 0.00000000000000E+00 -9.10015175265751E-09 -1.46214099436098E-13 3.61417537419536E-15 -8.62250850633184E-11 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -5.21773873767176E-15 0.00000000000000E+00 | 1.00000000000000E+00 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.64537509283335E+00 1.99999999977192E+01 -7.14516090467325E+00 2.10000002629036E+01 -1.09999999737296E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00000000036041E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
1.28035040169664E-02 | -1.00000000000000E+00 | 1 | 2.07783349229055E-01 0.00000000000000E+00 -8.14232383797718E-07 0.00000000000000E+00 -5.97089210187853E-01 -9.63761084297927E-06 2.38231489833508E-07 -5.68293458852130E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -3.43925002908939E-07 0.00000000000000E+00 | 1.00000000000000E+00 9.31500000000211E+01 -1.30000000000179E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.33330146870807E+04 1.99999806682819E+01 -7.14404544648878E+00 2.10021336898083E+01 -1.09997866310392E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00000284521288E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
4.59139266848289E-02 | -1.00000000000000E+00 | 2 | -1.31531756952654E+00 0.00000000000000E+00 -7.71920668020953E-06 0.00000000000000E+00 -1.26014757403051E+00 -7.50740222456008E-01 3.55015147369287E-04 -2.76020314813742E-02 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -7.25448431531682E-07 0.00000000000000E+00 | 1.00000000000000E+00 9.31499999982363E+01 -1.30000000001964E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 4.71422521001784E+04 1.99999311169081E+01 -7.15271461884438E+00 2.10076491674969E+01 -1.09992350832703E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00001020294202E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
7.90243493526914E-02 | -1.00000000000000E+00 | 2 | -1.70237001909246E-01 0.00000000000000E+00 -8.54546881434915E-06 0.00000000000000E+00 -3.94236365882563E-01 -1.33398929005632E-01 6.31664210654498E-05 -6.52142409369486E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -2.27206463324122E-07 0.00000000000000E+00 | 1.00000000000000E+00 9.31499999930083E+01 -1.30000000007192E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 8.01665575337867E+04 1.99998820907012E+01 -7.15973477005100E+00 2.10131617199423E+01 -1.09986838280258E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00001756055086E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
1.12134772020554E-01 | -1.00000000000000E+00 | 2 | 9.61036791799028E-02 0.00000000000000E+00 -8.33019165684941E-06 0.00000000000000E+00 -1.29780097102343E-01 1.93844117992024E-02 -9.11588529289761E-06 -8.38587416399203E-04 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -7.57233945966617E-08 0.00000000000000E+00 | 1.00000000000000E+00 9.31499999825215E+01 -1.30000000017678E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.12496299514631E+05 1.99998335775949E+01 -7.16576925715765E+00 2.10186712715284E+01 -1.09981328728672E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00002491802937E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
1.64556361659162E-01 | -1.00000000000000E+00 | 2 | 1.25959600984108E-01 0.00000000000000E+00 -3.18076793361172E-05 0.00000000000000E+00 -1.05042890589315E-01 3.07744295841771E-02 -1.45252411305079E-05 -4.12636439192692E-04 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -6.54427234668068E-08 0.00000000000000E+00 | 1.00000000000000E+00 9.31499999484665E+01 -1.30000000051733E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.62168450398483E+05 1.99997578006135E+01 -7.17522564417522E+00 2.10273880155111E+01 -1.09972611984689E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00003656637411E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
2.46845854909253E-01 | -1.00000000000000E+00 | 2 | 2.83297121642992E-01 0.00000000000000E+00 -1.05434778359857E-04 0.00000000000000E+00 -5.48430941247725E-02 8.62874128468570E-02 -4.08542443142197E-05 1.01135364064129E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -5.35606866374660E-08 0.00000000000000E+00 | 1.00000000000000E+00 9.31499998326971E+01 -1.30000000167503E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 2.36497848462085E+05 1.99996413530578E+01 -7.18982574354370E+00 2.10410560852655E+01 -1.09958943914934E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00005485083682E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
3.29135348159345E-01 | -1.00000000000000E+00 | 2 | 3.01180707926733E-01 0.00000000000000E+00 -1.20488533069106E-04 0.00000000000000E+00 2.24985512241549E-02 9.97315871913371E-02 -4.72943808951835E-05 1.91652723189436E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -1.70674502531710E-08 0.00000000000000E+00 | 1.00000000000000E+00 9.31499996194662E+01 -1.30000000380734E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 3.06534121032773E+05 1.99995279141342E+01 -7.20412607623753E+00 2.10547057921606E+01 -1.09945294208039E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00007313446480E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
4.11424841409436E-01 | -1.00000000000000E+00 | 2 | 3.05363708713311E-01 0.00000000000000E+00 -1.18576812355351E-04 0.00000000000000E+00 5.15606132361118E-02 1.04274685149201E-01 -4.94980944556539E-05 2.20982419897328E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -5.49678360168211E-09 0.00000000000000E+00 | 1.00000000000000E+00 9.31499992829304E+01 -1.30000000717270E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 3.72456782942495E+05 1.99994174183232E+01 -7.21812513630930E+00 2.10683373358715E+01 -1.09931662664328E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00009141725732E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
5.88005929786529E-01 | -1.00000000000000E+00 | 3 | 1.02815513617163E+00 0.00000000000000E+00 -3.61417486577554E-04 0.00000000000000E+00 2.36212885580177E-01 3.60455675093385E-01 -1.71244413757027E-04 7.88956041398095E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -3.79030272789776E-09 0.00000000000000E+00 | 1.00000000000000E+00 9.31499980248281E+01 -1.30000001975372E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 5.00863547573492E+05 1.99991898998087E+01 -7.24714355178408E+00 2.10975283926468E+01 -1.09902471607553E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00013064660682E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
7.64587018163622E-01 | -1.00000000000000E+00 | 3 | 8.01828844751717E-01 0.00000000000000E+00 -2.06955050503501E-04 0.00000000000000E+00 2.34031335264744E-01 2.91472984889623E-01 -1.38686072679048E-04 6.44772981457663E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 1.65570870203465E-09 0.00000000000000E+00 | 1.00000000000000E+00 9.31499959023741E+01 -1.30000004097826E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 6.12850069240384E+05 1.99989749937924E+01 -7.27475600035978E+00 2.11266387805874E+01 -1.09873361219613E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00016987210822E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
9.41168106540714E-01 | -1.00000000000000E+00 | 3 | 3.18111335590876E-01 0.00000000000000E+00 -9.50948768148681E-06 0.00000000000000E+00 1.46894481429492E-01 1.27014212684384E-01 -6.05149952392746E-05 2.81771749817418E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 1.55626996595539E-09 0.00000000000000E+00 | 1.00000000000000E+00 9.31499927658078E+01 -1.30000007234392E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 7.10083311176548E+05 1.99987720623333E+01 -7.30091944663029E+00 2.11556705227544E+01 -1.09844329477446E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00020909376173E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
1.11774919491781E+00 | -1.00000000000000E+00 | 3 | 5.48265167791283E-02 0.00000000000000E+00 9.79373589624901E-05 0.00000000000000E+00 8.43499329251942E-02 3.90270308393258E-02 -1.85909944449290E-05 8.43408911881107E-04 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 6.94290715329739E-10 0.00000000000000E+00 | 1.00000000000000E+00 9.31499885001530E+01 -1.30000011500047E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 7.94221833398304E+05 1.99985804273881E+01 -7.32555569273929E+00 2.11846257670252E+01 -1.09815374233175E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00024831156771E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
1.39390305634686E+00 | -1.00000000000000E+00 | 3 | -1.15318651723647E-01 0.00000000000000E+00 4.10566588874165E-04 0.00000000000000E+00 1.91937406093717E-01 3.20996474511103E-02 -1.51862859034375E-05 5.79729660233924E-04 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 4.29718379857714E-10 0.00000000000000E+00 | 1.00000000000000E+00 9.31499794310252E+01 -1.30000020569175E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 9.03424640311923E+05 1.99983017322832E+01 -7.36082036732547E+00 2.12297604925581E+01 -1.09770239507642E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00030963629252E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
1.67005691777592E+00 | -1.00000000000000E+00 | 3 | -2.56123099248980E-01 0.00000000000000E+00 5.39543064634682E-04 0.00000000000000E+00 2.69662557165814E-01 1.55598861128372E-02 -7.23187892251266E-06 1.64423575301834E-04 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 8.67749862195411E-12 0.00000000000000E+00 | 1.00000000000000E+00 9.31499673392234E+01 -1.30000032660977E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 9.90426973122991E+05 1.99980463378193E+01 -7.39192063511034E+00 2.12747217745902E+01 -1.09725278225610E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00037095160967E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
1.94621077920498E+00 | -1.00000000000000E+00 | 3 | -3.85425025701158E-01 0.00000000000000E+00 4.47837764418505E-04 0.00000000000000E+00 2.74187765005953E-01 -3.60712149376711E-02 1.74815328525767E-05 -9.05976597231429E-04 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -6.29527051781912E-11 0.00000000000000E+00 | 1.00000000000000E+00 9.31499522474991E+01 -1.30000047752701E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.06032010053705E+06 1.99978116472308E+01 -7.41884545652693E+00 2.13195177849641E+01 -1.09680482215236E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00043225752061E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
2.22236464063404E+00 | -1.00000000000000E+00 | 3 | -4.86826267492330E-01 0.00000000000000E+00 3.02861601719423E-04 0.00000000000000E+00 2.31737560083670E-01 -9.16465684505520E-02 4.41491344205177E-05 -2.04271784840207E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -4.21830557771448E-11 0.00000000000000E+00 | 1.00000000000000E+00 9.31499342861717E+01 -1.30000065714028E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.11728630184606E+06 1.99975951589857E+01 -7.44177013102084E+00 2.13641563907651E+01 -1.09635843609435E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00049355402680E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
2.49851850206309E+00 | -1.00000000000000E+00 | 3 | -6.43310465312813E-01 0.00000000000000E+00 1.53829754267996E-04 0.00000000000000E+00 1.69334202870574E-01 -1.73494343343168E-01 8.35141561454866E-05 -3.72666269060431E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -1.59554595618305E-11 0.00000000000000E+00 | 1.00000000000000E+00 9.31499136401963E+01 -1.30000086360004E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.16461385197863E+06 1.99973945516986E+01 -7.46099061598153E+00 2.14086449018703E+01 -1.09591355098330E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00055484112967E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
2.77467236349215E+00 | -1.00000000000000E+00 | 3 | -6.89997045738538E-01 0.00000000000000E+00 5.80086521349532E-05 0.00000000000000E+00 1.05374575904973E-01 -2.08651369866802E-01 1.00527359568843E-04 -4.44159927662014E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 -3.04596854368047E-12 0.00000000000000E+00 | 1.00000000000000E+00 9.31498905151310E+01 -1.30000109485069E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.20480616863158E+06 1.99972077208301E+01 -7.47686294536111E+00 2.14529899626029E+01 -1.09547010037597E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00061611883067E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
3.05082622492121E+00 | -1.00000000000000E+00 | 3 | -6.87170718400283E-01 0.00000000000000E+00 -7.18128820223543E-06 0.00000000000000E+00 4.60910603253852E-02 -2.21800335048826E-01 1.06977200308534E-04 -4.69975958274276E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 4.04466469324652E-13 0.00000000000000E+00 | 1.00000000000000E+00 9.31498651139835E+01 -1.30000134886216E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.23972353535003E+06 1.99970327925989E+01 -7.48975980804099E+00 2.14971975115189E+01 -1.09502802488681E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00067738713124E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
3.32698008635026E+00 | -1.00000000000000E+00 | 3 | -6.45614659401652E-01 0.00000000000000E+00 -4.58064129716832E-05 0.00000000000000E+00 -5.89587133346463E-03 -2.17628010434258E-01 1.05081103528425E-04 -4.59837136418287E-03 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 0.00000000000000E+00 2.50655108608614E-13 0.00000000000000E+00 | 1.00000000000000E+00 9.31498376234922E+01 -1.30000162376708E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.27072431815465E+06 1.99968681198919E+01 -7.50004274856588E+00 2.15412727951429E+01 -1.09458727205057E+02 -7.02555908221797E+00 7.02485659655832E-04 2.10000000001000E+01 -1.10000000000100E+02 9.31500000001000E+01 -1.30000000000100E+02 1.00100001000000E-02 -9.90010000100000E-01 9.90010000100000E-01 -1.00100001000001E-02 1.00000000000000E+00 1.00000000000000E-10 2.00073864603282E+01 1.00000000000000E-10 2.10000000001000E+01 -1.10000000000100E+02
